,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS
44,448,Bo Outlaw,1610612753,ORL,36.0,41,21,20,0.512,11.2,0.8,1.2,0.667,0.0,0.0,0.0,0.3,0.5,0.591,1.1,1.4,2.6,0.4,0.5,0.4,0.1,2.0
45,1517,Bobby Jackson,1610612740,NOK,34.0,56,30,26,0.536,23.7,3.6,9.3,0.394,1.0,2.9,0.327,2.3,3.0,0.774,0.8,2.4,3.2,2.5,1.4,0.9,0.1,10.6
46,200784,Bobby Jones,1610612755,PHI,23.0,44,15,29,0.341,7.6,1.0,2.1,0.462,0.0,0.2,0.111,0.5,0.9,0.561,0.5,0.8,1.3,0.4,0.4,0.3,0.0,2.5
47,1719,Bonzi Wells,1610612745,HOU,30.0,28,13,15,0.464,21.1,3.0,7.4,0.411,0.0,0.3,0.143,1.6,2.9,0.561,0.9,3.4,4.3,1.1,2.0,0.9,0.5,7.8
48,2564,Boris Diaw,1610612756,PHX,25.0,73,55,18,0.753,31.1,4.2,7.8,0.538,0.2,0.6,0.333,1.1,1.6,0.683,1.2,3.1,4.3,4.8,2.1,0.4,0.5,9.7
49,2411,Bostjan Nachbar,1610612751,NJN,26.0,76,39,37,0.513,20.1,3.0,6.5,0.457,1.5,3.5,0.423,1.7,2.2,0.805,0.4,3.0,3.3,0.8,0.9,0.4,0.3,9.2
50,101152,Bracey Wright,1610612750,MIN,22.0,19,6,13,0.316,10.0,1.3,3.2,0.4,0.3,1.1,0.3,0.7,0.9,0.722,0.4,0.7,1.1,0.8,0.3,0.5,0.1,3.5
51,1802,Brad Miller,1610612758,SAC,31.0,63,26,37,0.413,28.3,3.6,7.8,0.453,0.1,0.5,0.152,1.8,2.4,0.772,1.3,5.1,6.4,3.6,1.7,0.6,0.6,9.0
52,101138,Brandon Bass,1610612740,NOK,22.0,21,8,13,0.381,7.7,0.7,2.1,0.341,0.0,0.0,0.0,0.6,0.8,0.75,0.6,1.4,2.0,0.1,0.5,0.1,0.1,2.0
53,200750,Brandon Roy,1610612757,POR,22.0,57,23,34,0.404,35.3,6.1,13.4,0.456,1.0,2.6,0.377,3.5,4.2,0.838,1.0,3.4,4.4,4.0,2.0,1.2,0.2,16.8
54,2217,Brendan Haywood,1610612764,WAS,27.0,77,39,38,0.506,22.6,2.6,4.6,0.558,0.0,0.0,0.0,1.5,2.7,0.548,2.5,3.7,6.2,0.6,1.2,0.4,1.1,6.6
55,699,Brent Barry,1610612759,SAS,35.0,75,53,22,0.707,21.7,2.7,5.7,0.475,1.7,3.8,0.446,1.4,1.6,0.88,0.2,1.9,2.1,1.8,0.8,0.7,0.2,8.5
56,1510,Brevin Knight,1610612766,CHA,31.0,45,17,28,0.378,28.3,3.4,8.1,0.419,0.0,0.4,0.056,2.3,2.8,0.805,0.3,2.2,2.6,6.6,2.1,1.5,0.1,9.1
57,2073,Brian Cardinal,1610612763,MEM,30.0,28,6,22,0.214,11.2,1.5,3.0,0.494,0.6,1.6,0.409,0.9,1.0,0.926,0.5,1.6,2.1,1.1,0.8,0.8,0.0,4.5
58,2567,Brian Cook,1610612747,LAL,26.0,65,31,34,0.477,15.7,2.8,6.3,0.453,0.7,1.8,0.4,0.5,0.7,0.723,0.9,2.4,3.3,1.0,0.8,0.4,0.4,6.9
59,2243,Brian Scalabrine,1610612738,BOS,29.0,54,19,35,0.352,19.0,1.4,3.5,0.403,0.8,2.0,0.4,0.3,0.4,0.783,0.4,1.5,1.9,1.1,0.8,0.4,0.3,4.0
60,1730,Brian Skinner,1610612749,MIL,31.0,67,22,45,0.328,22.7,1.9,3.8,0.49,0.0,0.0,0.0,0.7,1.2,0.582,1.6,4.2,5.7,0.9,1.1,0.3,1.0,4.4
